panel,iso3,crop_standard_name,n_studies_fractional,area_ha_mean,research_share_pct,area_share_pct
country-crop system,VNM,soybean,0.0,42681.4,0.0,0.003517774932844002
country-crop system,VNM,sugarcane,1.0,205609.0,0.04942787237723352,0.016946168264563074
country-crop system,VNM,sweet_potato,0.0,105573.4,0.0,0.00870129517998737
country-crop system,VUT,banana_plantain,0.0,1628.6,0.0,0.0001342282178098596
country-crop system,VUT,cassava,0.0,315.0,0.0,2.5962107706070106e-05
country-crop system,VUT,coffee_cocoa,0.0,2297.8,0.0,0.00018938327329208856
country-crop system,VUT,groundnut,0.0,1678.0,0.0,0.00013829973565328773
country-crop system,VUT,maize,0.0,1521.4,0.0,0.00012539285925084145
country-crop system,VUT,potato,0.0,0.5,0.0,4.120969477153985e-08
country-crop system,VUT,sugarcane,0.0,22.5,0.0,1.8544362647192932e-06
country-crop system,VUT,sweet_potato,0.0,740.0,0.0,6.099034826187898e-05
country-crop system,VUT,yam,0.0,1050.0,0.0,8.654035902023369e-05
country-crop system,WSM,banana_plantain,0.0,2784.8,0.0,0.00022952151599956835
country-crop system,WSM,cassava,0.0,37.8,0.0,3.1154529247284123e-06
country-crop system,WSM,coffee_cocoa,0.0,2629.8,0.0,0.000216746510620391
country-crop system,WSM,sugarcane,0.0,1.0,0.0,8.24193895430797e-08
country-crop system,WSM,yam,0.0,280.8,0.0,2.314336458369678e-05
country-crop system,YEM,banana_plantain,0.0,9858.4,0.0,0.000812523309871497
country-crop system,YEM,barley,0.0,28060.0,0.0,0.0023126880705788165
country-crop system,YEM,beans,0.0,27969.2,0.0,0.0023052043900083047
country-crop system,YEM,chickpea,0.0,18444.2,0.0,0.0015201597046104705
country-crop system,YEM,coffee_cocoa,0.0,35710.8,0.0,0.002943262336095011
country-crop system,YEM,cotton,0.0,7216.8,0.0,0.0005948042504544976
country-crop system,YEM,groundnut,0.0,2065.4,0.0,0.0001702290071622768
country-crop system,YEM,lentil,0.0,9974.6,0.0,0.0008221004429364028
country-crop system,YEM,maize,0.0,36943.2,0.0,0.003044835991767902
country-crop system,YEM,millet,0.0,83736.8,0.0,0.0069015359382909565
country-crop system,YEM,potato,0.0,16586.0,0.0,0.00136700799496152
country-crop system,YEM,pulses,0.0,6295.8,0.0,0.0005188959926853212
country-crop system,YEM,sorghum,0.0,297642.6,0.0,0.02453152139401505
country-crop system,YEM,sweet_potato,0.0,39.2,0.0,3.2308400700887245e-06
country-crop system,YEM,wheat,0.0,66921.0,0.0,0.005515587967612437
country-crop system,ZAF,banana_plantain,0.5,6868.6,0.02471393618861676,0.0005661058190155972
country-crop system,ZAF,barley,0.0,117676.0,0.0,0.009698784083871446
country-crop system,ZAF,beans,0.0,61111.4,0.0,0.005036764282122961
country-crop system,ZAF,cotton,0.0,28401.2,0.0,0.0023408095662909153
country-crop system,ZAF,groundnut,0.0,39160.0,0.0,0.003227543294507001
country-crop system,ZAF,maize,6.083333333333333,2703369.0,0.30068622362817055,0.22281002268968583
country-crop system,ZAF,millet,0.0,12936.6,0.0,0.0010662266747630048
country-crop system,ZAF,oat_rye,0.0,27716.2,0.0,0.0022843522844539057
country-crop system,ZAF,potato,1.0,70047.6,0.04942787237723352,0.005773280430957831
country-crop system,ZAF,pulses,0.0,881.4,0.0,7.264444994327044e-05
country-crop system,ZAF,rapeseed_canola,0.0,89726.0,0.0,0.007395162146142369
country-crop system,ZAF,rice,0.0,1086.8,0.0,8.957339255541902e-05
country-crop system,ZAF,sorghum,0.0,41640.0,0.0,0.0034319433805738387
country-crop system,ZAF,soybean,0.0,795020.0,0.0,0.06552506307453923
country-crop system,ZAF,sugarcane,1.5,259917.4,0.07414180856585027,0.021422233439624464
country-crop system,ZAF,sunflower,0.0,553130.0,0.0,0.045588636937963674
country-crop system,ZAF,sweet_potato,0.0,31902.2,0.0,0.002629359849081237
country-crop system,ZAF,wheat,2.5,528690.0,0.12356968094308379,0.043574307057530806
country-crop system,ZMB,banana_plantain,0.0,160.0,0.0,1.3187102326892752e-05
country-crop system,ZMB,barley,0.0,1283.4,0.0,0.0001057770445395885
country-crop system,ZMB,beans,0.0,104053.6,0.0,0.008576034191759799
country-crop system,ZMB,cassava,0.0,153378.2,0.0,0.012641337613216388
country-crop system,ZMB,coffee_cocoa,0.0,8110.2,0.0,0.000668437733072285
country-crop system,ZMB,cotton,0.0,65823.0,0.0,0.005425091477894135
country-crop system,ZMB,groundnut,0.0,234622.4,0.0,0.019337434981132263
country-crop system,ZMB,maize,2.3333333333333335,1157361.8,0.11533170221354488,0.0953890530364799
country-crop system,ZMB,millet,0.0,43443.0,0.0,0.0035805455399200116
country-crop system,ZMB,potato,0.0,2500.8,0.0,0.00020611440936933373
country-crop system,ZMB,rice,0.0,32688.6,0.0,0.002694174457017915
country-crop system,ZMB,sorghum,0.0,23205.4,0.0,0.0019125749021029817
country-crop system,ZMB,soybean,0.0,257087.4,0.0,0.021188986567217547
country-crop system,ZMB,sugarcane,0.0,43524.0,0.0,0.003587221510473001
country-crop system,ZMB,sunflower,0.0,113631.0,0.0,0.00936539765316969
country-crop system,ZMB,sweet_potato,0.0,49660.0,0.0,0.004092946884709338
country-crop system,ZMB,wheat,1.0,26855.0,0.04942787237723352,0.0022133727061794052
country-crop system,ZWE,banana_plantain,0.0,7531.2,0.0,0.0006207169065268419
country-crop system,ZWE,barley,0.0,10574.8,0.0,0.0008715685605401592
country-crop system,ZWE,beans,0.0,82677.6,0.0,0.006814237320886927
country-crop system,ZWE,cassava,0.0,53132.2,0.0,0.00437912348908082
country-crop system,ZWE,chickpea,0.0,254.4,0.0,2.0967492699759475e-05
country-crop system,ZWE,coffee_cocoa,0.0,585.0,0.0,4.821534288270163e-05
country-crop system,ZWE,cotton,0.0,121019.4,0.0,0.00997434507086978
country-crop system,ZWE,groundnut,0.0,180873.8,0.0,0.014907508180337089
country-crop system,ZWE,maize,4.0,1052478.4,0.19771148950893408,0.08674462723527725
country-crop system,ZWE,millet,0.0,125051.6,0.0,0.010306676533385385
country-crop system,ZWE,oat_rye,0.0,296.4,0.0,2.442910706056882e-05
country-crop system,ZWE,potato,0.0,22338.8,0.0,0.0018411502591249489
country-crop system,ZWE,rice,0.0,2157.6,0.0,0.00017782807487814876
country-crop system,ZWE,sorghum,0.0,189048.8,0.0,0.015581286689851766
country-crop system,ZWE,soybean,0.0,34662.6,0.0,0.0028568703319759546
country-crop system,ZWE,sugarcane,0.0,72497.6,0.0,0.005975207935338376
country-crop system,ZWE,sunflower,0.0,19547.6,0.0,0.0016111012590323045
country-crop system,ZWE,sweet_potato,0.0,29397.4,0.0,0.002422915762153731
country-crop system,ZWE,wheat,0.0,40046.0,0.0,0.00330056687364217
country,AFG,,0.0,2585482.8000000003,0.0,0.21309391405013245
country,AGO,,0.0,5651792.2,0.0,0.4658172629483394
country,ALB,,1.0,159734.0,0.04942787237723352,0.013165178769274293
country,ARE,,0.0,1104.0,0.0,9.099100605556e-05
country,ARG,,15.25,36405560.0,0.7537750537528112,3.0005240311739607
country,ARM,,0.5,138183.4,0.02471393618861676,0.011388991472987199
country,ATG,,0.0,738.0,0.0,6.082550948279282e-05
country,AUS,,45.14285714285714,23302719.0,2.2313153816008273,1.9205958746739247
country,AUT,,2.4242424242424243,949192.0,0.11982514515692975,0.0782318251991749
country,AZE,,2.0,1202798.7999999998,0.09885574475446704,0.0991339428391488
country,BDI,,0.0,2022178.5999999999,0.0,0.16666672575907954
country,BEL,,5.625,470006.0,0.2780317821219386,0.03873760760158472
country,BEN,,2.25,3450808.2,0.11121271284877542,0.2844135052742537
country,BFA,,7.699999999999999,6939240.0,0.38059461730469807,0.5719279246929204
country,BGD,,32.66666666666667,13700075.6,1.6146438309896285,1.1291518676460415
country,BGR,,3.2159090909090913,2924351.0,0.15895554412223964,0.24102322422969466
country,BHR,,0.0,4.0,0.0,3.296775581723188e-07
country,BHS,,0.0,3597.2,0.0,0.0002964790280643663
country,BIH,,1.0909090909090908,349648.60000000003,0.053921315320618377,0.028817824166592457
country,BLR,,4.0,3012297.6,0.19771148950893408,0.2482717293140841
country,BLZ,,0.0,95440.8,0.0,0.007866172473503161
country,BOL,,1.0,3494663.0,0.04942787237723352,0.2880279911187875
country,BRA,,93.28333333333333,80706464.0,4.610796694922934,6.651777495060538
country,BRB,,0.0,2858.6000000000004,0.0,0.00023560406694784767
country,BRN,,0.0,2009.85,0.0,0.00016565061007315873
country,BTN,,0.0,31925.4,0.0,0.002631271978918637
country,BWA,,0.5,154787.4,0.02471393618861676,0.012757483016960496
country,CAF,,0.0,1563536.5999999999,0.0,0.1288657321002624
country,CAN,,38.05952380952381,29817825.8,1.8812012855954234,2.457566999937892
country,CHE,,1.5,206101.2,0.07414180856585027,0.01698673508809618
country,CHL,,2.0,572956.7999999999,0.09885574475446704,0.047222749690556405
country,CHN,,252.3095238095238,134555575.4,12.471122942417704,11.089988384085832
country,CIV,,1.0,10435324.4,0.04942787237723352,0.8600730667320045
country,CMR,,2.0,5805368.4,0.09885574475446704,0.47847491960068533
country,COD,,0.0,12787572.4,0.0,1.0539439109459345
country,COG,,0.0,354583.80000000005,0.0,0.02922458033786547
country,COK,,0.0,15.4,0.0,1.2692585989634274e-06
country,COL,,10.75,3766165.6,0.5313496280552603,0.31040506967014647
country,COM,,0.0,48201.200000000004,0.0,0.003972713479243893
country,CPV,,0.0,31032.800000000003,0.0,0.0025577044318124843
country,CRI,,3.0,355860.2,0.14828361713170055,0.02932978044667825
country,CUB,,1.0,942493.2,0.04942787237723352,0.07767971419250373
country,CYP,,3.0,29258.0,0.14828361713170055,0.0024114264992514257
country,CZE,,13.757575757575758,1869184.0,0.6800076987655763,0.1540570042236919
country,DEU,,36.708333333333336,8046000.0,1.8144148151809472,0.6631464082636193
country,DJI,,0.0,38951.8,0.0,0.0032103835776041323
country,DMA,,0.0,14374.4,0.0,0.001184729273048045
country,DNK,,6.833333333333333,1638890.0,0.3377571279110957,0.1350763133282579
country,DOM,,0.0,757216.2,0.0,0.062409296956130546
country,DZA,,6.0,3035320.0,0.2965672342634011,0.25016922146790066
country,ECU,,4.0,1926889.7999999998,0.19771148950893408,0.1588130810327869
country,EGY,,12.75,4043860.8,0.6302053728097273,0.3332925385331899
country,ERI,,0.0,451220.0,0.0,0.037189276949628425
country,ESP,,23.0,7050034.6,1.136841064676371,0.58105954798959
country,EST,,1.0,484720.0,0.04942787237723352,0.03995032649932159
country,ETH,,39.45,12083041.8,1.9499295652818627,0.995876928979515
country,FIN,,5.625,1022672.0,0.2780317821219386,0.08428800194280041
country,FJI,,0.0,46992.799999999996,0.0,0.003873117888920036
country,FRA,,14.517857142857142,11928798.0,0.7175867900480509,0.9831642491427101
country,FRO,,0.0,101.2,0.0,8.340842221759666e-06
country,FSM,,0.0,2616.0,0.0,0.0002156091230446965
country,GAB,,0.0,263317.4,0.0,0.021702459364070937
country,GBR,,16.833333333333332,4033606.2,0.8320358516834309,0.33244736066118147
country,GEO,,0.0,176022.0,0.0,0.014507625786151975
country,GHA,,9.583333333333332,6695147.4,0.47368377694848784,0.5518099616089372
country,GIN,,0.0,4966935.2,0.0,0.4093717670840345
country,GMB,,0.0,216154.80000000002,0.0,0.017815346662806483
country,GNB,,1.0,332938.2,0.04942787237723352,0.027440563199571777
country,GNQ,,0.0,81441.6,0.0,0.00671236695541168
country,GRC,,7.0,1167494.2,0.34599510664063465,0.0962241592590862
country,GRD,,0.0,3580.6,0.0,0.00029511086619795116
country,GTM,,1.0,2152672.2,0.04942787237723352,0.1774219286103584
country,GUY,,0.0,197334.2,0.0,0.016264164299972
country,HKG,,0.0,5.0,0.0,4.120969477153985e-07
country,HND,,1.25,1225168.2,0.061784840471541896,0.10097761513159378
country,HRV,,3.090909090909091,689086.0,0.1527770600750854,0.05679404746268262
country,HTI,,0.0,1050590.4,0.0,0.08658901942781991
country,HUN,,16.09090909090909,3351710.0,0.7953394009791211,0.27624589212543565
country,IDN,,34.875,31699022.2,1.723797049156019,2.6126140588365314
country,IND,,292.59285714285716,169375049.0,14.462242401347263,13.959788142409211
country,IRL,,1.0,300998.0,0.04942787237723352,0.024808071413687904
country,IRN,,49.5,9122869.2,2.446679682673059,0.7519013103453638
country,IRQ,,5.0,2144517.2,0.24713936188616759,0.1767497984886346
country,ISL,,0.0,2620.0,0.0,0.00021593880060286882
country,ISR,,1.0,121996.0,0.04942787237723352,0.01005483584669755
country,ITA,,15.875,3584486.0,0.7846674739885822,0.29543114794571557
country,JAM,,0.0,53108.6,0.0,0.0043771783914876026
country,JOR,,0.0,63418.600000000006,0.0,0.005226922297676755
country,JPN,,10.0,2187198.4,0.49427872377233517,0.18026755693760066
country,KAZ,,18.5,17111390.8,0.9144156389788202,1.4103103839690703
country,KEN,,21.916666666666664,4798827.133333334,1.083294202934368,0.3955164028521005
country,KGZ,,1.0,751315.2,0.04942787237723352,0.061922940138436834
country,KHM,,2.0,4367952.600000001,0.09885574475446704,0.36000398684510787
country,KIR,,0.0,1413.0,0.0,0.00011645859742437161
country,KNA,,0.0,57.199999999999996,0.0,4.714389081864159e-06
country,KOR,,15.0,902418.2,0.7414180856585028,0.0743767571565648
country,KWT,,0.0,2421.4,0.0,0.00019957030983961318
country,LAO,,1.0,1314775.0,0.04942787237723352,0.10836295288650262
country,LBN,,2.25,99260.4,0.11121271284877542,0.008180981573801909
country,LBR,,0.0,527787.0,0.0,0.04349988234877341
country,LBY,,0.0,364965.2,0.0,0.030080208988467992
country,LCA,,0.0,1210.6,0.0,9.977691298085227e-05
country,LKA,,14.5,1282897.8,0.716704149469886,0.10573565352215995
country,LSO,,0.0,137181.6,0.0,0.011306423728542942
country,LTU,,1.0,1732508.0,0.04942787237723352,0.14279225173850194
country,LUX,,1.0,30006.666666666664,0.04942787237723352,0.002473131148889345
country,LVA,,1.0,912280.0,0.04942787237723352,0.07518956069236075
country,MAR,,19.0,4600703.2,0.9391295751674369,0.3791871492128933
country,MDA,,1.0,1380546.0,0.04942787237723352,0.11378375855614051
country,MDG,,1.3333333333333333,2718747.8,0.06590382983631135,0.22407753399759095
country,MDV,,0.0,97.39999999999999,0.0,8.027648541495963e-06
country,MEX,,20.2,13108092.0,0.9984430220201171,1.0803609407145267
country,MKD,,2.0,185270.8,0.09885574475446704,0.015269906236158011
country,MLI,,2.0,7825600.2,0.09885574475446704,0.6449811912922024
country,MLT,,0.0,618.0,0.0,5.093518273762326e-05
country,MMR,,2.1666666666666665,13416698.2,0.10709372348400595,1.1057960753277363
country,MNE,,0.09090909090909091,4298.4,0.004493442943384866,0.00035427150401197373
country,MNG,,1.6666666666666665,458374.2,0.0823797872953892,0.037778921746297524
country,MOZ,,3.25,5198305.0,0.16064058522600894,0.4284411247587389
country,MRT,,1.0,360995.4,0.04942787237723352,0.029753020495859876
country,MUS,,0.0,45113.600000000006,0.0,0.003718235372090681
country,MWI,,5.116666666666667,3974019.2,0.2529059469968449,0.32753623649647795
country,MYS,,14.5,5882740.8,0.716704149469886,0.4848519055761683
country,NAM,,0.5,272529.4,0.02471393618861676,0.02246170678054179
country,NCL,,0.0,4860.6,0.0,0.00040060768481309326
country,NER,,2.5,17322504.400000002,0.12356968094308379,1.4277102380053124
country,NGA,,39.8,51742123.6,1.9672293206138938,4.264554240774578
country,NIC,,0.0,1002578.0,0.0,0.08263186672932175
country,NIU,,0.0,206.0,0.0,1.6978394245874417e-05
country,NLD,,8.291666666666666,424598.6666666667,0.4098394417945613,0.03499516290747225
country,NOR,,2.0,298232.6,0.09885574475446704,0.024580148833845468
country,NPL,,19.166666666666664,3981509.2,0.9473675538969757,0.3281535577241556
country,NZL,,1.0,135036.2,0.04942787237723352,0.01112960117021722
country,OMN,,0.0,7967.0,0.0,0.000656635276489716
country,PAK,,49.266666666666666,19430508.4,2.435146512451705,1.601450640839682
country,PAN,,1.0,271890.0,0.04942787237723352,0.02240900782286794
country,PER,,12.25,2771292.6,0.6054914366211106,0.22840824433725415
country,PHL,,12.0,8732544.0,0.5931344685268022,0.7197309456380834
country,PNG,,0.0,650470.7999999999,0.0,0.05361140625159868
country,POL,,14.0,8264080.0,0.6919902132812693,0.6811204287351741
country,PRI,,0.0,14387.8,0.0,0.0011858336928679222
country,PRK,,2.0,2042503.6,0.09885574475446704,0.16834189985154266
country,PRT,,2.0,244934.0,0.09885574475446704,0.020187310758344682
country,PRY,,0.0,5827952.6,0.0,0.48033629557800417
country,PSE,,0.0,26711.800000000003,0.0,0.0022015702495968366
country,PYF,,0.0,690.0,0.0,5.6869378784724995e-05
country,QAT,,0.0,286.0,0.0,2.3571945409320795e-05
country,ROU,,1.0909090909090908,7324544.0,0.053921315320618377,0.6036844451614272
country,RUS,,12.059523809523808,60250145.4,0.5960766037873517,4.965780203749792
country,RWA,,9.25,1845132.0,0.4572078194894101,0.15207465306640175
country,SAU,,3.0,239959.8,0.14828361713170055,0.019777340230879497
country,SDN,,0.0,14914094.8,0.0,1.2292105890036193
country,SEN,,14.0,3445193.2,0.6919902132812693,0.2839507204019693
country,SLB,,0.0,48374.8,0.0,0.003987021485268572
country,SLE,,3.0,1268033.8,0.14828361713170055,0.10451057171599162
country,SLV,,0.0,650784.4,0.0,0.0536372529721594
country,SOM,,0.25,484759.0,0.01235696809430838,0.039953540855513774
country,SRB,,8.59090909090909,2294975.4,0.42463035814986977,0.18915047148438516
country,SSD,,2.0,1334749.8,0.09885574475446704,0.11000926370874772
country,STP,,0.0,39868.4,0.0,0.003285929190059319
country,SUR,,0.0,61022.600000000006,0.0,0.005029445440331536
country,SVK,,0.09090909090909091,1037002.0,0.004493442943384866,0.08546907179495274
country,SVN,,0.09090909090909091,105068.5,0.004493442943384866,0.00865968163020707
country,SWE,,10.0,1157340.0,0.49427872377233517,0.09538725629378786
country,SWZ,,2.0,155644.19999999998,0.09885574475446704,0.012828099949921004
country,SYC,,0.0,117.39999999999999,0.0,9.676036332357557e-06
country,SYR,,0.25,2980783.8,0.01235696809430838,0.24567438115590137
country,TCD,,0.0,4143422.6,0.0,0.3414983613110001
country,TGO,,0.0,2410557.6,0.0,0.1986766858504313
country,THA,,21.5,16280552.0,1.0626992561105206,1.3418331572643654
country,TJK,,0.0,626892.4,0.0,0.05166808891719614
country,TKM,,0.0,1427768.8,0.0,0.11767583290465546
country,TLS,,0.0,113866.6,0.0,0.00938481566134604
country,TON,,0.0,4326.2,0.0,0.0003565627630412714
country,TTO,,0.0,11178.2,0.0,0.0009213004201904535
country,TUN,,5.0,1258912.0,0.24713936188616759,0.10375875852845755
country,TUR,,14.0,13721102.399999999,0.6919902132812693,1.1308848836660856
country,TUV,,0.0,16.0,0.0,1.3187102326892752e-06
country,TWN,,8.0,355129.39999999997,0.39542297901786816,0.02926954835680017
country,TZA,,12.7,12589235.6,0.6277339791908657,1.0375971129660067
country,UGA,,5.5,8806239.8,0.27185329807478437,0.7258049084859723
country,UKR,,31.016666666666666,24743140.0,1.533087841567193,2.039314494178957
country,URY,,4.416666666666667,1818858.0,0.21830643633278138,0.14990916602554685
country,USA,,327.7261904761905,95054748.2,16.198808317534066,7.834354319815154
country,UZB,,6.0,2711602.0,0.2965672342634011,0.223488581523794
country,VCT,,0.0,7880.2,0.0,0.0006494812734773766
country,VEN,,0.5,1253534.6,0.02471393618861676,0.10331555650312861
